competition,season,match_id,kick_off,team,goals_scored,goals_conceded,competition_stage,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers
England - Premier League,2015/2016,3754163,14:30:00.000,Everton,1,2,Regular Season,-1,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754164,16:00:00.000,Southampton,1,1,Regular Season,0,0,0,0,0,0,1,0,0,1,0
England - Premier League,2015/2016,3754164,16:00:00.000,Sunderland,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754165,15:05:00.000,Manchester United,1,1,Regular Season,0,0,1,1,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754165,15:05:00.000,Leicester City,1,1,Regular Season,0,0,1,1,0,0,0,0,0,1,0
England - Premier League,2015/2016,3754166,16:00:00.000,Leicester City,3,2,Regular Season,1,1,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754166,16:00:00.000,Everton,2,3,Regular Season,-1,0,1,1,0,0,0,0,2,0,0
England - Premier League,2015/2016,3754167,16:00:00.000,Norwich City,1,2,Regular Season,-1,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754167,16:00:00.000,Manchester City,2,1,Regular Season,1,1,0,0,0,0,0,1,0,1,0
England - Premier League,2015/2016,3754168,16:00:00.000,Southampton,3,0,Regular Season,3,1,2,0,2,0,0,2,1,0,0
England - Premier League,2015/2016,3754168,16:00:00.000,West Bromwich Albion,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754169,16:00:00.000,AFC Bournemouth,2,0,Regular Season,2,1,2,0,2,0,0,0,1,0,0
England - Premier League,2015/2016,3754169,16:00:00.000,Sunderland,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754170,16:00:00.000,Newcastle United,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754170,16:00:00.000,Crystal Palace,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754171,17:00:00.000,Arsenal,3,0,Regular Season,3,1,3,0,3,0,0,1,2,0,0
England - Premier League,2015/2016,3754171,17:00:00.000,Manchester United,0,3,Regular Season,-3,0,0,3,-3,0,0,0,0,0,0
England - Premier League,2015/2016,3754172,13:45:00.000,Sunderland,3,0,Regular Season,3,1,1,0,1,0,1,0,1,0,0
England - Premier League,2015/2016,3754172,13:45:00.000,Norwich City,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754173,18:30:00.000,Arsenal,2,0,Regular Season,2,1,1,0,1,0,0,1,0,1,0
England - Premier League,2015/2016,3754173,18:30:00.000,AFC Bournemouth,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754174,16:00:00.000,Leicester City,2,5,Regular Season,-3,0,1,2,-1,0,0,0,2,0,0
England - Premier League,2015/2016,3754174,16:00:00.000,Arsenal,5,2,Regular Season,3,1,2,1,1,0,1,0,5,0,0
England - Premier League,2015/2016,3754175,16:00:00.000,Sunderland,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754175,16:00:00.000,West Bromwich Albion,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754176,16:00:00.000,West Ham United,2,2,Regular Season,0,0,2,1,1,0,0,1,1,0,0
England - Premier League,2015/2016,3754176,16:00:00.000,Crystal Palace,2,2,Regular Season,0,0,1,2,-1,0,0,0,1,1,0
England - Premier League,2015/2016,3754177,16:00:00.000,Newcastle United,1,3,Regular Season,-2,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754177,16:00:00.000,AFC Bournemouth,3,1,Regular Season,2,1,0,0,0,0,1,0,1,1,0
England - Premier League,2015/2016,3754178,16:00:00.000,Watford,3,2,Regular Season,1,1,1,1,0,0,0,0,2,0,0
England - Premier League,2015/2016,3754178,16:00:00.000,Aston Villa,2,3,Regular Season,-1,0,1,1,0,0,0,0,1,1,0
England - Premier League,2015/2016,3754179,16:00:00.000,Crystal Palace,1,3,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754179,16:00:00.000,Tottenham Hotspur,3,1,Regular Season,2,1,0,0,0,0,1,1,2,0,0
England - Premier League,2015/2016,3754180,16:00:00.000,Sunderland,1,1,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754180,16:00:00.000,Swansea City,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754181,16:00:00.000,Crystal Palace,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754181,16:00:00.000,Leicester City,1,0,Regular Season,1,1,1,0,1,0,0,0,0,0,0
England - Premier League,2015/2016,3754182,13:45:00.000,Everton,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754182,13:45:00.000,Norwich City,1,1,Regular Season,0,0,0,1,-1,0,0,1,0,0,0
England - Premier League,2015/2016,3754183,20:45:00.000,Southampton,2,0,Regular Season,2,1,1,0,1,0,0,1,1,0,0
England - Premier League,2015/2016,3754183,20:45:00.000,Watford,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754184,18:30:00.000,Arsenal,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754184,18:30:00.000,Norwich City,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754185,13:45:00.000,Manchester United,2,1,Regular Season,1,1,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754185,13:45:00.000,Watford,1,2,Regular Season,-1,0,0,1,-1,0,0,1,0,0,0
England - Premier League,2015/2016,3754186,18:30:00.000,Leicester City,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754186,18:30:00.000,Manchester United,1,1,Regular Season,0,0,1,1,0,1,1,1,0,0,0
England - Premier League,2015/2016,3754187,21:00:00.000,Tottenham Hotspur,4,0,Regular Season,4,1,1,0,1,0,0,2,2,0,0
England - Premier League,2015/2016,3754187,21:00:00.000,Stoke City,0,4,Regular Season,-4,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754188,16:00:00.000,Southampton,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754188,16:00:00.000,Tottenham Hotspur,2,0,Regular Season,2,1,2,0,2,0,0,1,1,0,0
England - Premier League,2015/2016,3754189,17:00:00.000,Southampton,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754189,17:00:00.000,Watford,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754190,16:00:00.000,Crystal Palace,2,1,Regular Season,1,1,0,0,0,0,0,0,1,1,0
England - Premier League,2015/2016,3754190,16:00:00.000,Aston Villa,1,2,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754191,17:00:00.000,AFC Bournemouth,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754191,17:00:00.000,Southampton,2,0,Regular Season,2,1,2,0,2,0,0,1,1,0,0
England - Premier League,2015/2016,3754192,16:00:00.000,West Ham United,3,0,Regular Season,3,1,1,0,1,0,0,3,0,0,0
England - Premier League,2015/2016,3754192,16:00:00.000,West Bromwich Albion,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754193,16:00:00.000,Manchester City,5,1,Regular Season,4,1,3,1,2,0,0,3,2,0,0
England - Premier League,2015/2016,3754193,16:00:00.000,AFC Bournemouth,1,5,Regular Season,-4,0,1,3,-2,0,0,0,1,0,0
England - Premier League,2015/2016,3754194,16:00:00.000,West Ham United,1,1,Regular Season,0,0,1,1,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754194,16:00:00.000,Everton,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754195,16:00:00.000,West Bromwich Albion,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754195,16:00:00.000,Newcastle United,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754196,16:00:00.000,Southampton,2,1,Regular Season,1,1,2,0,2,0,0,0,2,0,0
England - Premier League,2015/2016,3754196,16:00:00.000,Stoke City,1,2,Regular Season,-1,0,0,2,-2,0,0,0,1,0,0
England - Premier League,2015/2016,3754197,13:45:00.000,Tottenham Hotspur,4,1,Regular Season,3,1,1,1,0,0,0,1,2,1,0
England - Premier League,2015/2016,3754197,13:45:00.000,Manchester City,1,4,Regular Season,-3,0,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754198,13:45:00.000,Tottenham Hotspur,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754198,13:45:00.000,Liverpool,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754199,16:00:00.000,Stoke City,2,1,Regular Season,1,1,0,1,-1,0,0,1,1,0,0
England - Premier League,2015/2016,3754199,16:00:00.000,West Ham United,1,2,Regular Season,-1,0,1,0,1,0,0,0,0,0,0
England - Premier League,2015/2016,3754200,16:00:00.000,Southampton,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754200,16:00:00.000,Manchester United,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754201,20:45:00.000,Southampton,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754201,20:45:00.000,Arsenal,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754202,17:15:00.000,Stoke City,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754202,17:15:00.000,Arsenal,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754203,16:00:00.000,Leicester City,2,1,Regular Season,1,1,2,0,2,0,0,0,1,0,0
England - Premier League,2015/2016,3754203,16:00:00.000,West Ham United,1,2,Regular Season,-1,0,0,2,-2,0,0,0,1,0,0
England - Premier League,2015/2016,3754204,16:00:00.000,Aston Villa,2,2,Regular Season,0,0,2,1,1,0,0,0,2,0,0
England - Premier League,2015/2016,3754204,16:00:00.000,Sunderland,2,2,Regular Season,0,0,1,2,-1,0,0,1,1,0,0
England - Premier League,2015/2016,3754205,13:45:00.000,Arsenal,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754205,13:45:00.000,Newcastle United,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754206,20:45:00.000,Newcastle United,1,1,Regular Season,0,0,1,1,0,0,0,0,0,1,0
England - Premier League,2015/2016,3754206,20:45:00.000,Manchester City,1,1,Regular Season,0,0,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754207,20:45:00.000,Norwich City,4,2,Regular Season,2,1,2,1,1,0,0,0,3,0,0
England - Premier League,2015/2016,3754207,20:45:00.000,Watford,2,4,Regular Season,-2,0,1,2,-1,0,0,0,2,0,0
England - Premier League,2015/2016,3754208,18:30:00.000,Liverpool,4,1,Regular Season,3,1,2,1,1,0,0,0,2,1,0
England - Premier League,2015/2016,3754208,18:30:00.000,Manchester City,1,4,Regular Season,-3,0,1,2,-1,0,0,0,1,0,0
England - Premier League,2015/2016,3754209,17:30:00.000,Manchester United,0,3,Regular Season,-3,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754209,17:30:00.000,Tottenham Hotspur,3,0,Regular Season,3,1,0,0,0,0,0,1,1,1,0
England - Premier League,2015/2016,3754210,13:45:00.000,Norwich City,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754210,13:45:00.000,Manchester United,1,0,Regular Season,1,1,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754211,16:00:00.000,Leicester City,3,0,Regular Season,3,1,1,0,1,1,1,0,3,0,0
England - Premier League,2015/2016,3754211,16:00:00.000,Newcastle United,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754212,16:00:00.000,Aston Villa,2,3,Regular Season,-1,0,0,1,-1,0,0,0,2,0,0
England - Premier League,2015/2016,3754212,16:00:00.000,Liverpool,3,2,Regular Season,1,1,1,0,1,0,0,1,2,0,0
England - Premier League,2015/2016,3754213,16:00:00.000,Swansea City,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754213,16:00:00.000,Watford,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754214,15:05:00.000,Liverpool,6,0,Regular Season,6,1,2,0,2,0,0,1,2,2,0
England - Premier League,2015/2016,3754214,15:05:00.000,Aston Villa,0,6,Regular Season,-6,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754215,16:00:00.000,Tottenham Hotspur,1,1,Regular Season,0,0,1,1,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754215,16:00:00.000,West Bromwich Albion,1,1,Regular Season,0,0,1,1,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754216,14:30:00.000,Liverpool,2,1,Regular Season,1,1,1,0,1,0,0,1,1,0,0
England - Premier League,2015/2016,3754216,14:30:00.000,AFC Bournemouth,1,2,Regular Season,-1,0,0,1,-1,0,1,0,1,0,0
England - Premier League,2015/2016,3754217,13:45:00.000,Chelsea,2,0,Regular Season,2,1,0,0,0,0,0,0,0,1,0
England - Premier League,2015/2016,3754217,13:45:00.000,Arsenal,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754218,16:00:00.000,Crystal Palace,1,0,Regular Season,1,1,1,0,1,0,0,1,0,0,0
England - Premier League,2015/2016,3754218,16:00:00.000,Southampton,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754219,16:00:00.000,West Bromwich Albion,1,2,Regular Season,-1,0,0,0,0,0,0,0,0,1,0
England - Premier League,2015/2016,3754219,16:00:00.000,AFC Bournemouth,2,1,Regular Season,1,1,0,0,0,0,0,0,0,2,0
England - Premier League,2015/2016,3754220,14:30:00.000,Crystal Palace,1,2,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754220,14:30:00.000,Liverpool,2,1,Regular Season,1,1,0,0,0,0,1,1,1,0,0
England - Premier League,2015/2016,3754221,17:00:00.000,Swansea City,2,1,Regular Season,1,1,0,0,0,0,0,0,2,0,0
England - Premier League,2015/2016,3754221,17:00:00.000,Manchester United,1,2,Regular Season,-1,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754222,14:30:00.000,Crystal Palace,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754222,14:30:00.000,Tottenham Hotspur,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754223,16:00:00.000,Manchester United,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754223,16:00:00.000,Crystal Palace,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754224,18:30:00.000,Aston Villa,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754224,18:30:00.000,Swansea City,1,0,Regular Season,1,1,0,0,0,0,0,0,0,1,0
England - Premier League,2015/2016,3754225,16:00:00.000,West Bromwich Albion,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754225,16:00:00.000,AFC Bournemouth,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754226,20:45:00.000,Liverpool,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754226,20:45:00.000,Sunderland,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754227,14:30:00.000,Leicester City,2,2,Regular Season,0,0,1,0,1,0,1,0,2,0,0
England - Premier League,2015/2016,3754227,14:30:00.000,West Ham United,2,2,Regular Season,0,0,0,1,-1,0,0,1,0,1,0
England - Premier League,2015/2016,3754228,17:15:00.000,Swansea City,0,4,Regular Season,-4,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754228,17:15:00.000,Leicester City,4,0,Regular Season,4,1,2,0,2,0,0,0,2,0,0
England - Premier League,2015/2016,3754229,16:00:00.000,Leicester City,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754229,16:00:00.000,Chelsea,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754230,17:15:00.000,Southampton,1,1,Regular Season,0,0,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754230,17:15:00.000,Liverpool,1,1,Regular Season,0,0,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754231,20:45:00.000,Leicester City,2,2,Regular Season,0,0,1,1,0,1,1,1,0,0,0
England - Premier League,2015/2016,3754231,20:45:00.000,West Bromwich Albion,2,2,Regular Season,0,0,1,1,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754232,21:00:00.000,Watford,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754232,21:00:00.000,Manchester United,1,0,Regular Season,1,1,0,0,0,0,0,1,0,0,0
England - Premier League,2015/2016,3754233,17:00:00.000,Manchester City,2,0,Regular Season,2,1,0,0,0,0,0,0,1,1,0
England - Premier League,2015/2016,3754233,17:00:00.000,Everton,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754234,15:05:00.000,AFC Bournemouth,1,5,Regular Season,-4,0,1,3,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754234,15:05:00.000,Tottenham Hotspur,5,1,Regular Season,4,1,3,1,2,0,0,1,4,0,0
England - Premier League,2015/2016,3754235,15:05:00.000,West Bromwich Albion,1,1,Regular Season,0,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754235,15:05:00.000,West Ham United,1,1,Regular Season,0,0,1,0,1,0,0,0,0,0,0
England - Premier League,2015/2016,3754236,18:30:00.000,West Bromwich Albion,3,2,Regular Season,1,1,3,0,3,0,0,1,1,1,0
England - Premier League,2015/2016,3754236,18:30:00.000,Crystal Palace,2,3,Regular Season,-1,0,0,3,-3,0,0,0,2,0,0
England - Premier League,2015/2016,3754237,16:00:00.000,Sunderland,2,4,Regular Season,-2,0,0,3,-3,0,0,1,1,0,0
England - Premier League,2015/2016,3754237,16:00:00.000,Leicester City,4,2,Regular Season,2,1,3,0,3,0,0,0,1,0,0
England - Premier League,2015/2016,3754238,13:45:00.000,AFC Bournemouth,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754238,13:45:00.000,Newcastle United,1,0,Regular Season,1,1,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754239,15:05:00.000,Manchester United,3,2,Regular Season,1,1,2,1,1,0,0,1,2,0,0
England - Premier League,2015/2016,3754239,15:05:00.000,Arsenal,2,3,Regular Season,-1,0,1,2,-1,0,0,1,1,0,0
England - Premier League,2015/2016,3754240,16:00:00.000,Stoke City,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754240,16:00:00.000,Arsenal,2,0,Regular Season,2,1,1,0,1,0,0,0,2,0,0
England - Premier League,2015/2016,3754241,13:45:00.000,Arsenal,3,3,Regular Season,0,0,2,1,1,0,0,1,1,1,0
England - Premier League,2015/2016,3754241,13:45:00.000,West Ham United,3,3,Regular Season,0,0,1,2,-1,0,0,0,3,0,0
England - Premier League,2015/2016,3754242,16:00:00.000,Chelsea,4,1,Regular Season,3,1,2,1,1,0,1,1,3,0,0
England - Premier League,2015/2016,3754242,16:00:00.000,AFC Bournemouth,1,4,Regular Season,-3,0,1,2,-1,0,0,0,0,1,0
England - Premier League,2015/2016,3754243,16:00:00.000,Newcastle United,2,3,Regular Season,-1,0,0,0,0,0,0,0,2,0,0
England - Premier League,2015/2016,3754243,16:00:00.000,Norwich City,3,2,Regular Season,1,1,0,0,0,0,1,0,1,2,0
England - Premier League,2015/2016,3754244,16:00:00.000,Norwich City,2,2,Regular Season,0,0,0,0,0,0,0,1,0,1,0
England - Premier League,2015/2016,3754244,16:00:00.000,West Ham United,2,2,Regular Season,0,0,0,0,0,0,0,2,0,0,0
England - Premier League,2015/2016,3754245,16:00:00.000,Sunderland,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754245,16:00:00.000,West Bromwich Albion,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754246,16:00:00.000,Manchester City,2,0,Regular Season,2,1,0,0,0,0,0,1,1,0,0
England - Premier League,2015/2016,3754246,16:00:00.000,Watford,0,2,Regular Season,-2,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754247,16:00:00.000,Stoke City,1,0,Regular Season,1,1,1,0,1,0,0,1,0,0,0
England - Premier League,2015/2016,3754247,16:00:00.000,Southampton,0,1,Regular Season,-1,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754248,16:00:00.000,Crystal Palace,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754248,16:00:00.000,AFC Bournemouth,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754249,16:00:00.000,Aston Villa,0,4,Regular Season,-4,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754249,16:00:00.000,Manchester City,4,0,Regular Season,4,1,0,0,0,0,0,1,3,0,0
England - Premier League,2015/2016,3754250,18:30:00.000,Aston Villa,1,1,Regular Season,0,0,0,1,-1,0,0,0,1,0,0
England - Premier League,2015/2016,3754250,18:30:00.000,Leicester City,1,1,Regular Season,0,0,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754251,13:45:00.000,Liverpool,0,2,Regular Season,-2,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754251,13:45:00.000,West Ham United,2,0,Regular Season,2,1,1,0,1,0,0,0,1,0,0
England - Premier League,2015/2016,3754252,20:45:00.000,Everton,3,0,Regular Season,3,1,1,0,1,0,1,2,1,0,0
England - Premier League,2015/2016,3754252,20:45:00.000,Newcastle United,0,3,Regular Season,-3,0,0,1,-1,0,0,0,0,0,0
England - Premier League,2015/2016,3754253,14:30:00.000,Arsenal,2,0,Regular Season,2,1,2,0,2,0,0,1,1,0,0
England - Premier League,2015/2016,3754253,14:30:00.000,AFC Bournemouth,0,2,Regular Season,-2,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754254,13:45:00.000,Newcastle United,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754254,13:45:00.000,Manchester United,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754255,17:00:00.000,Liverpool,2,2,Regular Season,0,0,1,1,0,0,1,1,1,0,0
England - Premier League,2015/2016,3754255,17:00:00.000,West Bromwich Albion,2,2,Regular Season,0,0,1,1,0,0,0,0,0,2,0
England - Premier League,2015/2016,3754256,16:00:00.000,Manchester United,3,0,Regular Season,3,1,2,0,2,0,0,2,1,0,0
England - Premier League,2015/2016,3754256,16:00:00.000,Everton,0,3,Regular Season,-3,0,0,2,-2,0,0,0,0,0,0
England - Premier League,2015/2016,3754257,16:00:00.000,Manchester City,1,0,Regular Season,1,1,0,0,0,0,0,0,1,0,0
England - Premier League,2015/2016,3754257,16:00:00.000,Crystal Palace,0,1,Regular Season,-1,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754258,14:30:00.000,Manchester City,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
England - Premier League,2015/2016,3754258,14:30:00.000,Aston Villa,0,0,Regular Season,0,0,0,0,0,0,0,0,0,0,0
