match_id,team,shots_15,shots_30,shots_45,shots_stoppage_HT1,shots_60,shots_75,shots_90,shots_stoppage_HT2,passes_15,passes_30,passes_45,passes_stoppage_HT1,passes_60,passes_75,passes_90,passes_stoppage_HT2,subs_15,subs_30,subs_45,subs_stoppage_HT1,subs_60,subs_75,subs_90,subs_stoppage_HT2,tactical_15,tactical_30,tactical_45,tactical_stoppage_HT1,tactical_60,tactical_75,tactical_90,tactical_stoppage_HT2,fouls_won_15,fouls_won_30,fouls_won_45,fouls_won_stoppage_HT1,fouls_won_60,fouls_won_75,fouls_won_90,fouls_won_stoppage_HT2,fouls_committed_15,fouls_committed_30,fouls_committed_45,fouls_committed_stoppage_HT1,fouls_committed_60,fouls_committed_75,fouls_committed_90,fouls_committed_stoppage_HT2,goals_15,goals_30,goals_45,goals_stoppage_HT1,goals_60,goals_75,goals_90,goals_stoppage_HT2,yellow_cards_15,yellow_cards_30,yellow_cards_45,yellow_cards_stoppage_HT1,yellow_cards_60,yellow_cards_75,yellow_cards_90,yellow_cards_stoppage_HT2,yellow_cards_2_15,yellow_cards_2_30,yellow_cards_2_45,yellow_cards_2_stoppage_HT1,yellow_cards_2_60,yellow_cards_2_75,yellow_cards_2_90,yellow_cards_2_stoppage_HT2,red_cards_15,red_cards_30,red_cards_45,red_cards_stoppage_HT1,red_cards_60,red_cards_75,red_cards_90,red_cards_stoppage_HT2,shots_total_HT1,shots_total_HT2,shots_total,passes_total_HT1,passes_total_HT2,passes_total,subs_total_HT1,subs_total_HT2,subs_total,tactical_total_HT1,tactical_total_HT2,tactical_total,fouls_won_total_HT1,fouls_won_total_HT2,fouls_won_total,fouls_committed_total_HT1,fouls_committed_total_HT2,fouls_committed_total,goals_total_HT1,goals_total_HT2,goals_total,yellow_cards_total_HT1,yellow_cards_total_HT2,yellow_cards_total,yellow_cards_2_total_HT1,yellow_cards_2_total_HT2,yellow_cards_2_total,red_cards_total_HT1,red_cards_total_HT2,red_cards_total,competition,season,kick_off,goals_scored,goals_conceded,competition_stage,home,goal_difference,winner,goals_scored_HT,goals_conceded_HT,Advantage_HT,Stoppage_Time_Goals_HT,Losing_HT,Stoppage_Time_Goals,Goals_Scored_Midfielders,Goals_Scored_Forwards,Goals_Scored_Defenders,Goals_Scored_Goalkeepers,winning_percentage_groupstage,is_loss,loss_percentage_groupstage,is_draw,draw_percentage_groupstage,points,points_groupstage,goal_difference_groupstage,last_match_points,win_last_match,draw_last_match,loss_last_match,last_match_goals_knockout
7525,Saudi Arabia,1,2,0,1,0,0,0,2,68,86,110,36,13,0,0,259,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,2,4,1,1,0,0,14,0,2,2,2,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,300,272,572,0,3,3,0,1,1,8,15,23,6,6,12,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,0,5,Group Stage,0,-5,0,0,2,-2,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,1.0,
7544,Saudi Arabia,1,3,1,0,0,0,0,3,79,105,99,42,8,0,0,251,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,0,2,0,0,0,4,3,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,325,259,584,1,2,3,0,0,0,7,4,11,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,0,1,Group Stage,0,-1,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,1.0,
7559,Saudi Arabia,3,2,4,1,1,0,0,10,118,115,58,35,39,0,0,309,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,12,1,1,0,1,0,0,0,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,21,326,348,674,0,2,2,0,2,2,3,12,15,3,6,9,1,1,2,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,16:00:00.000,2,1,Group Stage,1,1,1,0,1,-1,0,1,1,2,0,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,-5.0,0.0,0.0,0.0,1.0,
3857260,Saudi Arabia,3,0,0,1,1,0,0,5,38,43,30,32,23,0,0,156,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,3,3,1,2,2,3,0,0,5,1,3,6,0,2,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,143,179,322,1,3,4,1,3,4,8,8,16,10,11,21,0,1,1,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,21:00:00.000,1,2,Group Stage,1,-1,0,0,0,0,0,0,1,0,1,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
3857297,Saudi Arabia,2,0,1,2,1,0,0,11,79,56,45,99,39,0,0,264,0,0,0,0,1,0,0,4,0,0,0,0,1,0,0,2,3,1,2,2,0,0,0,9,2,3,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,17,279,303,582,0,5,5,0,3,3,8,9,17,7,9,16,0,0,0,1,0,1,0,0,0,0,0,0,International - FIFA World Cup,2022,15:00:00.000,0,2,Group Stage,0,-2,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,
3857300,Saudi Arabia,0,0,0,0,0,0,0,3,33,65,52,26,27,0,0,83,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,2,1,1,0,1,0,0,0,3,2,3,4,0,0,0,0,13,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,176,110,286,1,4,5,1,2,3,3,3,6,9,13,22,0,2,2,0,4,4,0,0,0,0,0,0,International - FIFA World Cup,2022,12:00:00.000,2,1,Group Stage,0,1,1,0,1,-1,0,1,0,0,1,0,0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,3.0,3.0,-2.0,0.0,0.0,0.0,1.0,
3788748,Scotland,1,1,3,1,1,0,0,12,61,80,63,28,21,0,0,250,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,19,232,271,503,0,5,5,0,1,1,3,4,7,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,15:00:00.000,0,2,Group Stage,1,-2,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,
3788759,Scotland,1,3,1,0,0,0,0,6,49,58,77,11,1,0,0,187,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,7,6,2,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,11,195,188,383,0,2,2,0,0,0,6,7,13,9,11,20,0,0,0,1,0,1,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,0,0,Group Stage,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,-2.0,0.0,0.0,0.0,1.0,
3788771,Scotland,1,1,1,0,2,0,0,6,61,39,46,18,30,0,0,159,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,8,2,0,3,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,164,189,353,1,3,4,0,1,1,3,8,11,5,5,10,1,0,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,21:00:00.000,1,3,Group Stage,0,-2,0,1,1,0,0,0,0,1,0,0,0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,-4.0,1.0,0.0,1.0,0.0,
3930158,Scotland,0,0,0,0,0,0,0,1,52,47,38,25,0,0,0,113,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,1,1,2,1,2,0,0,0,8,1,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,162,113,275,0,5,5,1,1,2,6,8,14,6,4,10,0,0,0,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,1,5,Group Stage,0,-4,0,0,3,-3,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,1.0,
3930169,Scotland,1,0,2,0,0,0,0,9,48,37,111,38,19,0,0,165,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,6,3,2,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,12,234,184,418,0,4,4,0,0,0,6,6,12,6,7,13,1,0,1,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,1,1,Group Stage,1,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,-4.0,0.0,0.0,0.0,1.0,
3930177,Scotland,0,0,0,0,3,0,0,1,128,82,58,31,46,0,0,194,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,2,4,1,1,2,0,0,4,3,2,3,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,299,240,539,0,5,5,0,3,3,8,6,14,9,7,16,0,0,0,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,0,1,Group Stage,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,-5.0,1.0,0.0,1.0,0.0,
22936,Scotland Women's,1,1,1,0,0,0,0,6,38,39,48,23,22,0,0,237,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,3,3,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,148,259,407,0,3,3,0,0,0,5,3,8,6,2,8,0,1,1,0,0,0,0,0,0,0,0,0,International - Women's World Cup,2019,18:00:00.000,1,2,Regular Season,0,-1,0,0,2,-2,0,1,0,0,0,0,0,,,,,,,,,,,,,0.0
22961,Scotland Women's,1,0,1,0,0,0,0,10,96,57,62,16,2,0,0,265,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,6,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,12,231,267,498,0,3,3,0,0,0,3,6,9,5,1,6,0,1,1,0,0,0,0,0,0,0,0,0,International - Women's World Cup,2019,15:00:00.000,1,2,Regular Season,0,-1,0,0,2,-2,0,1,0,0,1,0,0,,,,,,,,,,,,,1.0
68338,Scotland Women's,1,3,1,1,0,0,0,5,57,62,96,42,3,0,0,140,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,5,2,2,3,0,1,0,0,9,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,257,143,400,0,2,2,0,0,0,5,6,11,7,10,17,1,2,3,0,3,3,0,0,0,0,0,0,International - Women's World Cup,2019,21:00:00.000,3,3,Regular Season,1,0,0,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,1.0
3920388,Senegal,2,2,0,0,0,0,0,10,67,145,59,51,23,0,0,249,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,2,3,2,1,0,0,5,4,3,3,2,2,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,14,322,272,594,0,5,5,0,2,2,7,6,13,12,8,20,1,2,3,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,16:00:00.000,3,0,Group Stage,1,3,1,1,0,1,0,0,0,3,0,0,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,
3920400,Senegal,1,0,1,1,1,0,0,1,63,66,83,23,21,0,0,122,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,6,0,0,3,2,2,0,0,7,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,235,143,378,0,4,4,0,0,0,8,6,14,5,9,14,1,2,3,0,1,1,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,3,1,Group Stage,1,2,1,1,0,1,0,0,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,1.0,0.0,0.0,
3920412,Senegal,4,1,0,0,0,0,0,7,74,67,60,23,9,0,0,179,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,4,5,1,1,0,0,6,3,1,4,1,2,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,12,224,188,412,0,5,5,0,0,0,11,7,18,9,5,14,0,2,2,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,19:00:00.000,2,0,Group Stage,0,2,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,7.0,3.0,1.0,0.0,0.0,
3922242,Senegal,1,0,0,1,1,0,0,8,52,42,43,38,32,0,0,131,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,2,2,3,0,0,8,3,3,2,2,1,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,175,163,338,0,2,2,0,0,0,8,11,19,10,10,20,1,0,1,0,0,0,0,0,0,0,0,0,Africa - African Cup of Nations,2023,22:00:00.000,1,1,Round of 16,1,0,0,1,0,1,0,0,0,1,2,1,0,1.0,,0.0,,0.0,,9.0,7.0,,,,,0.0
7539,Senegal,1,0,2,1,0,0,0,3,64,81,64,32,15,0,0,126,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,2,1,2,1,2,1,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,241,141,382,0,3,3,0,0,0,4,3,7,6,11,17,0,1,1,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,2,1,Group Stage,0,1,1,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,
7556,Senegal,4,2,1,0,2,0,0,6,54,56,37,27,12,0,0,206,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,4,4,3,1,0,1,0,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,15,174,218,392,0,3,3,0,0,0,3,6,9,8,7,15,1,1,2,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2018,17:00:00.000,2,2,Group Stage,0,0,0,1,1,0,0,0,0,0,1,1,0,0.5,0.0,0.0,1.0,0.5,1.0,4.0,1.0,3.0,1.0,0.0,0.0,
7571,Senegal,0,2,1,1,0,0,0,3,57,59,43,29,17,0,0,123,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,2,5,0,0,0,0,5,3,3,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,188,140,328,0,3,3,0,1,1,10,5,15,8,7,15,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2018,16:00:00.000,0,1,Group Stage,1,-1,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.3333333333333333,0.0,4.0,0.0,1.0,0.0,1.0,0.0,
3857267,Senegal,4,3,2,1,0,0,0,3,67,44,33,38,4,0,0,125,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,1,3,4,3,1,0,0,10,1,2,0,0,1,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,13,182,129,311,0,3,3,0,2,2,11,11,22,3,7,10,1,1,2,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,17:00:00.000,2,1,Group Stage,0,1,1,1,0,1,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,
3857285,Senegal,1,3,1,1,2,0,0,7,71,68,71,11,35,0,0,174,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,4,3,0,1,0,0,5,0,1,1,2,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,221,209,430,0,4,4,0,1,1,10,6,16,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,18:00:00.000,0,2,Group Stage,1,-2,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.5,0.0,0.0,0.0,3.0,-1.0,3.0,1.0,0.0,0.0,
3857301,Senegal,2,2,1,1,0,0,0,6,116,73,64,57,41,0,0,196,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,1,2,1,1,0,0,0,5,1,2,1,0,0,0,0,9,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12,310,237,547,0,5,5,0,3,3,5,5,10,4,9,13,1,2,3,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,15:00:00.000,3,1,Group Stage,0,2,1,1,0,1,0,0,0,1,2,0,0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,
3869118,Senegal,0,2,1,0,1,0,0,6,34,46,42,56,16,0,0,214,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,1,2,1,1,0,0,10,4,0,1,1,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,178,230,408,0,5,5,0,2,2,5,11,16,6,7,13,0,0,0,0,0,0,0,0,0,0,0,0,International - FIFA World Cup,2022,21:00:00.000,0,3,Round of 16,0,-3,0,0,1,-1,0,1,0,0,0,0,0,1.0,,0.5,,0.0,,6.0,1.0,,,,,0.0
3930163,Serbia,0,2,0,0,1,0,0,3,26,84,133,32,21,0,0,252,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,2,1,1,1,2,0,0,0,6,4,4,4,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,275,273,548,1,4,5,1,2,3,5,6,11,13,15,28,0,0,0,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,0,1,Group Stage,1,-1,0,0,1,-1,0,1,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
3930170,Serbia,0,1,4,1,2,0,0,7,105,97,67,25,19,0,0,281,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,4,3,2,1,2,0,0,2,1,1,2,0,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,15,294,300,594,0,5,5,0,2,2,10,4,14,4,5,9,0,1,1,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2024,16:00:00.000,1,1,Group Stage,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,-1.0,0.0,0.0,0.0,1.0,
3930182,Serbia,0,1,0,0,1,0,0,3,96,77,67,11,25,0,0,258,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,5,2,0,0,0,0,3,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,251,283,534,0,5,5,0,3,3,10,3,13,2,5,7,0,0,0,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2024,22:00:00.000,0,0,Group Stage,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,1.0,2.0,-1.0,1.0,0.0,1.0,0.0,
7535,Serbia,2,0,0,2,0,0,0,8,66,116,62,35,12,0,0,148,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,7,2,0,0,3,1,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,279,160,439,0,3,3,0,0,0,11,7,18,5,8,13,0,1,1,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2018,14:00:00.000,1,0,Group Stage,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,
7550,Serbia,4,1,3,2,0,0,0,2,35,51,36,26,16,0,0,183,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,1,1,1,1,0,0,6,3,1,4,1,1,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,12,148,199,347,0,2,2,0,1,1,6,7,13,9,11,20,1,0,1,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2018,20:00:00.000,1,2,Group Stage,1,-1,0,1,0,1,0,0,0,0,1,0,0,0.5,1.0,0.5,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,
7565,Serbia,2,0,2,0,1,0,0,6,59,41,68,15,1,0,0,263,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,2,1,0,0,0,2,3,2,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,11,183,264,447,0,3,3,0,1,1,5,2,7,10,4,14,0,0,0,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2018,20:00:00.000,0,2,Group Stage,1,-2,0,0,1,-1,0,1,0,0,0,0,0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,1.0,
3857256,Serbia,3,2,1,1,2,0,0,3,79,95,37,26,22,0,0,262,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,1,2,1,4,0,0,5,2,4,0,0,2,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,237,284,521,0,5,5,0,1,1,5,9,14,6,15,21,2,0,2,0,3,3,0,0,0,0,0,0,International - FIFA World Cup,2022,21:00:00.000,2,3,Group Stage,1,-1,0,2,2,0,0,0,0,0,2,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,
3857258,Serbia,0,0,1,0,1,0,0,3,66,61,79,26,32,0,0,182,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,3,0,0,2,1,0,0,1,1,3,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,232,214,446,0,5,5,0,2,2,5,2,7,7,4,11,0,0,0,0,1,1,0,0,0,0,0,0,International - FIFA World Cup,2022,21:00:00.000,0,2,Group Stage,0,-2,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,1.0,
3857259,Serbia,3,1,0,4,1,0,0,6,79,55,84,30,15,0,0,273,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,3,2,1,1,1,3,0,0,8,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,248,288,536,0,5,5,0,2,2,6,3,9,5,11,16,2,1,3,1,0,1,0,0,0,0,0,0,International - FIFA World Cup,2022,12:00:00.000,3,3,Group Stage,0,0,0,1,1,0,1,0,1,0,1,1,0,0.0,0.0,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,-3.0,0.0,0.0,0.0,1.0,
3788749,Slovakia,1,4,3,0,0,0,0,3,47,56,90,23,8,0,0,208,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,3,2,0,0,0,0,8,2,2,1,1,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,11,216,216,432,0,5,5,1,0,1,7,8,15,6,7,13,0,1,1,0,0,0,0,0,0,0,0,0,Europe - UEFA Euro,2020,18:00:00.000,2,1,Group Stage,0,1,1,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,
3788761,Slovakia,1,0,2,0,4,0,0,3,72,100,151,25,24,0,0,259,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,3,3,3,1,0,0,0,6,1,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,348,283,631,0,5,5,0,1,1,10,6,16,2,7,9,0,0,0,0,1,1,0,0,0,0,0,0,Europe - UEFA Euro,2020,15:00:00.000,0,1,Group Stage,0,-1,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.5,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,
